StationName,IndexNbr,RegionId,RegionName,Latitude,Longitude,CountryArea,CountryCode,StationId,IndexSubNbr,Hp,Hha
AMBERLEY AMO,94568,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.62 ,152.70 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6177,0,25,27
SUNSHINE COAST AIRPORT,94569,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-26.60 ,153.08 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6178,0,4,3
TEWANTIN RSL PARK,94570,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-26.38 ,153.03 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,10424,0,7,6
GRAFTON OLYMPIC POOL,94571,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-29.67 ,152.92 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6179,0,9,9
LISMORE AIRPORT AWS,94572,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.82 ,153.25 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,12674,0,9,9
CASINO AIRPORT AWS,94573,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.87 ,153.05 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6180,0,21,26
CASINO AIRPORT,94574,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.87 ,153.03 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6181,0,26,26
ARCHERFIELD AIRPORT,94575,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.57 ,153.00 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6182,0,13,19
BRISBANE,94576,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.47 ,153.03 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,11834,0,8,8
HINZE DAM,94577,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.03 ,153.28 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6183,0,110,110
BRISBANE AERO,94578,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.38 ,153.12 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6184,0,9,4
GOLD COAST SEAWAY,94580,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.93 ,153.42 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6186,0,4,2
SPITFIRE CHANNEL BEACON,94581,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.03 ,153.25 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,12759,0,7,7
MURWILLUMBAH (BRAY PARK),94582,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.33 ,153.37 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6188,0,8,8
ALSTONWILLE TROPICAL FRUIT RESEARCH STN,94583,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.85 ,153.45 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,10425,0,140,140
DOUBLE ISLAND POINT LIGHTHOUSE,94584,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-25.92 ,153.18 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,10268,0,95,95
GLEN INNES AG RESEARCH STN,94585,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-29.68 ,151.68 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,10426,0,1060,1060
LISMORE (RICHMOND HILL),94586,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.78 ,153.33 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6189,0,105,105
TABULAM (MUIRNE),94587,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.75 ,152.45 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6190,0,555,555
GLEN INNES AIRPORT AWS,94588,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-29.67 ,151.68 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,10427,0,1044,1046
YAMBA PILOT STATION,94589,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-29.43 ,153.35 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6191,0,27,27
INNER RECIPROCAL MARKER,94590,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.25 ,153.23 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,12760,0,20,20
COOLANGATTA,94592,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.17 ,153.50 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6192,0,4,6
POINT LOOKOUT,94593,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.43 ,153.53 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,10681,0,41,41
CAPE MORETON LIGHTHOUSE,94594,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.02 ,153.45 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6193,0,100,99
BALLINA AIRPORT AWS,94596,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.83 ,153.55 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,6195,0,2,2
REDLANDS HRS,94597,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-27.52 ,153.25 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,13659,0,16,16
EVANS HEAD RAAF BOMBING RANGE,94598,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-29.17 ,153.38 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,11534,0,63,62
CAPE BYRON AWS,94599,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-28.63 ,153.63 ,AUSTRALIA / AUSTRALIE (LAT 25~S - 30~S),5280,12762,0,98,95
CAPE NATURALISTE,94600,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.53 ,115.02 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6210,0,109,109
CAPE LEEUWIN,94601,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-34.37 ,115.13 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6211,0,14,13
ROTTNEST ISLAND,94602,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.00 ,115.50 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6212,0,43,43
BADGINGARRA RESEARCH STN,94603,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-30.33 ,115.53 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,10686,0,275,275
BUNBURY,94604,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.35 ,115.63 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6214,0,6,5
MANDURAH,94605,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.52 ,115.70 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6215,0,3,3
OCEAN REEF,94607,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.75 ,115.72 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6216,0,10,10
PERTH METRO,94608,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.92 ,115.87 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6217,0,25,24
JANDAKOT AERO,94609,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.10 ,115.87 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6218,0,30,30
PERTH AIRPORT,94610,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.92 ,115.97 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6219,0,20,20
PEARCE RAAF,94612,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.67 ,116.02 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6221,0,54,45
SWANBOURNE,94614,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.95 ,115.75 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6223,0,40,40
GOOSEBERY HILL,94615,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.93 ,116.05 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,10271,0,220,220
BRIDGETOWN COMPARISON,94616,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.95 ,116.13 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6224,0,150,149
MANJIMUP,94617,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-34.25 ,116.13 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6225,0,287,286
FREMANTLE PORT,94618,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.05 ,115.73 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,12871,0,60,60
DALWALLINU COMPARISON,94619,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-30.27 ,116.65 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6226,0,338,335
DWELLINGUP,94620,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.70 ,116.05 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6227,0,268,267
NORTHAM,94621,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.65 ,116.65 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6228,0,170,170
WONGAN HILLS,94622,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-30.88 ,116.72 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6229,0,284,283
YORK,94623,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.88 ,116.75 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6230,0,199,179
BROOKTON,94625,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.37 ,117.00 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6232,0,250,250
NARROGIN,94627,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.93 ,117.17 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6234,0,338,338
NEWDEGATE RESEARCH STATION,94628,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.10 ,118.83 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,10428,0,321,320
KATANNING COMPARISON,94629,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.68 ,117.55 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6235,0,311,310
MOUNT BARKER,94630,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-34.62 ,117.63 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6236,0,300,300
ROCKY GULLY,94631,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-34.57 ,117.00 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,10429,0,250,250
BENCUBBIN,94632,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-30.80 ,117.85 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6237,0,359,359
CORRIGIN,94633,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.32 ,117.87 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6238,0,296,295
LAKE GRACE COMPARISON,94635,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.10 ,118.45 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6240,0,287,286
RAVENSTHORPE,94636,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.57 ,120.03 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6241,0,234,232
KALGOORLIE-BOULDER AIRPORT,94637,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-30.78 ,121.45 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6242,0,370,366
ESPERANCE,94638,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.82 ,121.88 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6243,0,27,25
NORSEMAN,94639,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.18 ,121.77 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6244,0,278,277
WINDY HARBOUR,94640,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-34.83 ,116.02 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,11476,0,2,4
KATANNING,94641,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-33.68 ,117.60 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,11692,0,321,320
BALLADONIA,94642,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.45 ,123.85 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6245,0,151,151
BALGAIR,94643,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-31.08 ,125.65 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,6246,0,163,162
RED ROCKS POINT,94644,5,SOUTH-WEST PACIFIC / PACIFIQUE SUD-OUEST,-32.20 ,127.52 ,AUSTRALIA / AUSTRALIE (LAT 30~S - 35~S),5290,11837,0,3,3
